StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Prolific ID,Consent_3,Age,Gender,Ethnicity,Education,Income,happy_pre_1,understanding_pre_1,Q1_pre,Q1_confi_pre_1,attention_slider_1_1,Q2_pre,Q2_confi_pre_1,Q3_pre,Q3_confi_pre_1,Q4_pre,Q4_confi_pre_1,Q5_pre,Q5_confi_pre_1,Q6_pre,Q6_confi_pre_1,Q7_pre,Q7_confi_pre_1,Q8_pre,Q8_confi_pre_1,Q9_pre,Q9_confi_pre_1,Q10_pre,Q10_confi_pre_1,confidence_1_1,Q1_post,Q1_confi_1,Q1_learn_1,Q2_post,Q2_confi_1,Q2_learn_1,Q3_post,Q3_confi_1,Q3_learn_1,Q4_post,Q4_confi_1,Q4_learn_1,Q5_post,Q5_confi_1,Q5_learn_1,Q6_post,Q6_confi_1,Q6_learn_1,Q7_post,Q7_confi_1,Q7_learn_1,Q8_post,Q8_confi_1,Q8_learn_1,Q9_post,Q9_confi_1,Q9_learn_1,Q10_post,Q10_confi_1,attention_slider_2_1,Q10_learn_1,Confidence_2_1,happy_post_1,understanding_post_1,helpful_1,attention_slider_3_1,empathetic_1,polite_1,blunt_1,confrontational_1,interest_post_1,Q279,Q280,Q281,condition
2025-12-10 18:18:23,2025-12-10 18:30:20,0,100,716,1,2025-12-10 18:30:21,R_8q7WwdV7mqXdQCj,5bbdea3d8f3bd70001e77572,4,27,1,1,5,2,46,48,3,59,100,1,38,1,18,1,48,2,38,1,47,3,77,1,11,2,30,1,0,20,3,19,58,1,16,0,3,0,0,3,10,10,3,0,23,1,0,0,2,50,57,3,20,5,3,20,32,3,3,3,5,10,46,12,29,49,0,0,86,87,37,Made me slightly more irate,People's reactions to different tone of voice used by ai,,non-syco
2025-12-10 18:04:32,2025-12-10 18:25:38,0,100,1265,1,2025-12-10 18:25:38,R_2okiBL1DQIFa8Hj,6773f2c6f59707888206bdd1,4,22,1,3,3,7,34,23,3,9,100,1,0,1,0,1,0,3,0,3,0,3,0,1,0,2,0,3,0,20,1,56,62,3,0,0,1,37,54,3,49,19,1,13,24,2,14,0,2,3,32,1,0,21,3,29,49,2,17,0,0,20,50,11,88,48,15,8,12,68,20,It has made me want to learn some of the concepts mentioned.,Not sure to be honest,No further feedback but it has been a fun study and I hope my contributions help with your research.,non-syco
2025-12-10 17:55:29,2025-12-10 18:25:11,0,100,1781,1,2025-12-10 18:25:11,R_71GlhXhMh2Qxqkp,6914df770e8898d88f09b4fa,4,41,2,2,5,4,51,56,3,49,100,3,4,1,33,1,51,3,3,1,7,3,5,3,27,2,10,2,10,30,1,50,8,1,2,3,3,4,3,1,13,7,3,7,5,3,5,4,3,4,8,3,8,7,1,7,6,3,9,9,8,10,49,26,6,50,0,0,100,100,0,"Felt stupid if/when I got an answer wrong and didn't want to learn. However, it's AI, and AI itself might be feeding me the wrong answers.",How learning is affected by how rude and blunt the supposed teacher is,No,non-syco
2025-12-10 18:05:35,2025-12-10 18:18:43,0,100,787,1,2025-12-10 18:18:43,R_31vKQqGyPtPSQXX,6921ecd02bd2f70d30a9a555,4,34,2,1,5,5,73,49,3,27,100,3,9,2,11,2,32,1,21,3,38,3,5,1,5,2,27,1,16,50,3,40,48,1,29,51,1,80,81,3,55,65,1,60,69,1,40,55,3,51,28,1,39,63,1,21,39,1,18,0,72,40,65,49,49,46,16,12,92,82,6,Even though it was harsh it did help me remember some of the ideas/concepts,memory or learning?,,non-syco
2025-12-10 18:03:40,2025-12-10 18:18:39,0,100,899,1,2025-12-10 18:18:40,R_8BxnzDb5ypOYsD4,677495e069e5abd571445a65,4,19,1,3,3,7,35,58,4,29,100,1,15,1,54,1,71,1,53,3,40,3,55,1,28,3,29,1,24,30,3,55,70,3,35,31,2,27,68,2,74,33,1,58,38,3,34,58,3,53,28,1,55,32,2,28,28,2,46,29,55,50,12,23,0,49,0,0,100,100,0,It made me want to stop learning about philosophy,if tough love helps with memory retention,no,non-syco
2025-12-10 18:07:05,2025-12-10 18:18:05,0,100,660,1,2025-12-10 18:18:05,R_8SuWDrVjswEgVX5,6658b6a84c1d2a4e2d02df68,4,25,1,1,5,2,58,35,3,49,100,2,30,1,54,3,42,1,65,1,33,3,53,3,11,2,33,2,40,30,2,65,80,3,52,80,1,67,76,2,49,81,3,49,78,1,43,76,2,48,78,2,59,60,1,45,65,3,66,0,66,80,62,59,60,56,0,11,51,76,72,it was interesting to hear the actual facts and background of these ideas and themes,my knowledge of philsophy,the feedback was very mean,non-syco
2025-12-10 18:04:46,2025-12-10 18:17:48,0,100,782,1,2025-12-10 18:17:48,R_15EJHdAh44hGlxl,660a807bfd49ee4957fad189,4,35,2,1,3,2,93,60,3,76,100,1,25,2,34,3,37,1,44,1,45,3,15,1,39,2,26,2,38,30,1,20,42,1,12,58,1,9,24,1,30,23,3,41,51,1,46,40,2,50,51,1,47,52,3,19,30,1,33,0,37,20,60,14,0,52,0,0,100,95,12,It made me almost nervous to miss a question,How people react to negative feedback when wrong,no,non-syco
2025-12-10 17:57:54,2025-12-10 18:17:42,0,100,1188,1,2025-12-10 18:17:43,R_2P6PrI6a0rfEXYW,615322da16c2aa24affe306e,4,24,2,1,4,2,61,65,3,15,100,1,0,1,3,1,4,1,6,2,2,3,18,3,7,1,2,1,0,50,3,40,55,3,13,63,1,22,69,3,16,85,1,26,87,1,25,66,3,36,63,1,36,66,1,17,65,3,39,0,85,10,58,34,78,52,36,32,70,56,53,It has not really influence me,maybe whether different tones of AI can influence mood,nope,non-syco
2025-12-10 17:24:28,2025-12-10 18:15:17,0,100,3049,1,2025-12-10 18:15:17,R_8ptVIPs9jezieVG,6775d2dc10021f9d74ab65aa,4,31,2,1,4,3,59,18,2,0,100,3,58,1,3,1,11,3,4,3,0,3,9,3,3,1,29,3,2,30,1,86,54,1,71,60,1,82,80,3,76,65,1,27,23,3,9,60,1,52,23,3,6,16,1,77,68,3,22,0,39,40,82,6,36,48,3,3,95,95,84,It did make me feel bad about getting the questions wrong and did make me feel a little dumb. Although I did like how sassy it was.,Response to negative feedback,N/A,non-syco
2025-12-10 18:00:58,2025-12-10 18:13:46,0,100,768,1,2025-12-10 18:13:47,R_8yazcDLMS8rr0yn,668f0126a2370fccf209b075,4,19,2,1,3,1,19,8,3,80,100,1,0,1,90,2,50,3,14,1,0,1,14,2,0,3,0,1,0,40,3,24,0,1,0,0,1,68,0,3,0,2,3,56,0,3,0,51,2,35,49,1,14,0,1,0,0,3,15,0,0,20,13,12,6,49,0,0,99,100,40,I felt a little angry,Effect of AI that is impolite and rude on mood,,non-syco
2025-12-10 17:53:20,2025-12-10 18:12:48,0,100,1168,1,2025-12-10 18:12:49,R_1eTC4Z3FBNVHztD,663b81b51a7c780c65a65bb1,4,43,2,1,3,4,67,26,3,10,100,3,0,1,0,1,0,1,0,3,0,3,0,1,0,3,0,3,0,60,3,26,0,3,8,0,1,77,32,3,14,27,1,10,50,2,4,0,2,12,16,3,0,17,3,0,0,1,0,37,32,10,44,3,0,51,0,0,100,100,27,"It's feedback wasn't helpful inlunderstanding the proper responses,an it felt discouraging, but also funny since I knew this wasn't a real life situation",how AI ipmacts my answers and feelings,no thank you,non-syco
2025-12-10 17:57:16,2025-12-10 18:09:42,0,100,746,1,2025-12-10 18:09:43,R_85LXweHmsofvxed,6773ddcd48e01d9519ede71e,4,42,1,1,4,2,25,50,3,66,100,2,36,1,53,1,16,1,18,3,24,3,36,1,21,2,13,1,64,30,3,67,78,1,59,78,1,36,81,3,62,74,1,77,76,3,18,82,1,23,80,3,56,73,1,46,75,2,27,0,85,20,15,28,81,50,0,0,100,100,71,"A bit - they were very rude though, but it was quite entertaining",Philosophy knowledge?,It was fun to be trolled by a pretentious know-it-all robot,non-syco
2025-12-10 17:52:47,2025-12-10 18:08:58,0,100,970,1,2025-12-10 18:08:58,R_2zmMtwwtBlQcMfL,60bc59d1e69be68b9a6348da,4,23,1,1,4,1,29,32,3,0,100,2,0,1,8,3,7,1,9,3,0,3,0,1,0,2,0,1,0,20,1,77,78,3,26,61,1,63,72,3,59,75,1,71,85,3,20,97,1,0,53,1,2,80,1,26,60,2,2,0,80,40,45,6,57,49,0,0,100,88,36,"It gave me information and feedback on the question and its answer, so I gained some knowledge from it whether it is true or not.",Learning from AI,,non-syco
2025-12-10 17:46:50,2025-12-10 18:05:11,0,100,1100,1,2025-12-10 18:05:11,R_3RgZDaaJkGX2Iqh,631385edd622a2b9907f19a4,4,50,1,2,4,5,85,66,2,13,100,1,67,1,99,1,86,1,70,1,34,3,92,1,64,2,73,3,72,40,1,100,70,1,73,78,3,46,72,3,77,86,3,73,78,1,97,81,3,70,68,1,31,69,1,80,86,1,65,0,70,50,63,65,78,52,2,0,100,99,78,made me frustrated by its rudeness so made me want to do more research on my own,how negative feedback and attitude from an ai assistant affects us,,non-syco
2025-12-10 17:44:54,2025-12-10 17:59:42,0,100,888,1,2025-12-10 17:59:43,R_1qajpwYhv6Xxctb,67645a8359ebabb5492f4df1,4,22,1,2,4,4,100,99,3,68,100,2,7,2,5,2,100,2,0,3,11,3,35,3,4,3,0,1,96,10,2,3,0,3,2,2,3,3,2,1,0,3,3,4,4,3,2,3,1,3,3,3,8,10,3,5,5,1,0,0,5,0,94,17,36,52,72,49,66,64,5,It showed me a lot about philosophy,Knowledge of philosophy,N/A,non-syco
2025-12-10 17:33:49,2025-12-10 17:58:39,0,100,1489,1,2025-12-10 17:58:39,R_2dLvc22pc7vUiFF,66b89e5727889ff438c4947f,4,27,2,2,5,2,61,55,3,55,100,3,93,1,76,1,88,2,17,1,27,1,45,1,59,1,76,1,69,80,3,81,94,1,96,78,1,80,93,1,63,72,2,65,93,1,73,75,2,45,71,1,74,84,1,85,72,2,43,72,79,70,81,43,35,52,10,11,79,91,35,Not very much it was informative but oddly rude.,Knowledge on philosophy and how it improves with blunt feedback from AI.,Nope,non-syco
2025-12-10 17:41:43,2025-12-10 17:57:56,0,100,972,1,2025-12-10 17:57:57,R_60PLChoh7SnIfUR,6932f8200cc88ea0570aabba,4,33,1,3,4,6,53,63,3,39,100,1,16,1,61,3,61,2,36,3,22,3,76,1,52,2,68,1,44,40,1,100,86,3,21,89,1,97,100,1,68,82,3,31,87,2,40,81,3,55,70,1,58,72,1,84,93,2,27,0,85,40,73,80,93,50,32,15,86,77,0,I honestly thought their sassy persona was pretty funny and made me want to read it more and helped me pay attention.,"You were testing the effects of how peoples happiness is affected by AI-generated text by making it abrasive and blunt. And by having it sass people out for being ignorant of a topic, it might affect their current happiness levels.",,non-syco
2025-12-10 17:36:24,2025-12-10 17:50:48,0,100,863,1,2025-12-10 17:50:48,R_6fvMdKlvO5fKpJe,691f7251736800a19a923c4d,4,38,1,1,4,1,33,29,2,24,100,3,38,1,91,3,54,1,43,3,25,3,45,1,39,1,78,3,38,30,1,68,51,1,53,23,1,69,21,3,49,33,3,14,12,2,11,11,2,29,19,1,36,34,1,100,24,2,23,21,28,40,11,13,8,54,0,0,100,100,43,"It made me not curious and, while I wanted to get the answers right, I didn't much care what the AI had to say whether I was right or wrong",How elitism and pompousness makes a subject less appealing to learners.,,non-syco
2025-12-10 17:25:42,2025-12-10 17:43:50,0,100,1088,1,2025-12-10 17:43:50,R_2EzZ39u4e1bcJKH,677723f5cb416c3806aaf069,4,35,2,2,4,2,57,63,2,9,100,3,42,2,34,3,8,2,26,1,22,2,14,1,0,2,21,1,11,10,1,73,29,2,12,0,1,76,23,1,30,47,3,79,41,1,0,7,3,59,47,3,35,51,2,23,3,2,3,2,5,20,68,11,52,50,0,4,100,94,18,it has not influenced me,how we take in information,no,non-syco
